Report:,Bulk Mentions Download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brand:,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From:,Wed Jun 21 00:00:00 UTC 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To:,Wed Jun 28 00:00:00 UTC 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Label:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Id,Query Name,Date,Title,Url,Domain,Sentiment,Page Type,Language,Country Code,Continent Code,Continent,Country,City Code,Account Type,Added,Assignment,Author,Avatar,Category Details,Checked,City,Entity Info,Expanded URLs,Full Name,Full Text,Gender,Hashtags,Impact,Impressions,Interest,Latitude,Location Name,Mentioned Authors,Original Url,Region,Region Code,Weblog Title
2000251726,lung cancer,06:15.0,@QPsyOps I'm not a drug user but two people in my life that smoked marijuana both died of lung cancer.  A third who was the most important died of lung cancer from cigarettes another vicious poison.  Have you ever watched someone you love die of lung cancer?,http://twitter.com/JoyMitchell/statuses/1673090252305584129,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.FL.Daytona Beach,individual,2023-06-27T19:47:38.943+0000,,JoyMitchell,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/14587650?token=3f5a727ed2304be14a380fa92fc2e0d4e28241c03c27c7dd52b03b92e665cd9c,,FALSE,Daytona Beach,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=2845, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q2845}, {entityId=1578, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q1578}, {entityId=40867, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q40867}",,JoyMitchell (🇺🇸Joy Alderman 🇺🇸),@QPsyOps I'm not a drug user but two people in my life that smoked marijuana both died of lung cancer. A third who was the most important died of lung cancer from cigarettes another vicious poison. Have you ever watched someone you love die of lung cancer?,female,,39.6,436,Fine arts,0,"Daytona Beach, FL, USA",,http://twitter.com/JoyMitchell/statuses/1673090252305584129,Florida,USA.FL,JoyMitchell (🇺🇸Joy Alderman 🇺🇸)
2000251726,lung cancer,22:55.0,RT @nadig_cardio 50y/m metastatic lung cancer and fatigue . Massive pericardial effusion with tamponade physiology. Around 1500 ml hemorrhagic fluid aspirated and intra pericardial 30 units  Bleomycin instilled. How do u manage recurrent malignant pericardial effusions #CardioTwitter #MedTwitter https://t.co/fjmgchQzaE,http://twitter.com/mohammadala33/statuses/1673079346842484737,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.969+0000,,mohammadala33,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/444587149?token=2e2ca7f7120bda441168bec568deac8ff8da97e571c64c8d6642134176654c89,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=415571, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q415571}, {entityId=1306218, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q1306218}, {entityId=488585, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q488585}, {entityId=185973, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q185973}, {entityId=209733, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q209733}, {entityId=11582, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q11582}",,mohammadala33 (Mohammad Elidy),RT @nadig_cardio 50y/m metastatic lung cancer and fatigue . Massive pericardial effusion with tamponade physiology. Around 1500 ml hemorrhagic fluid aspirated and intra pericardial 30 units Bleomycin instilled. How do u manage recurrent malignant pericardial effusions #CardioTwitter #MedTwitter https://t.co/fjmgchQzaE,male,"#cardiotwitter, #medtwitter",4.6,2507,,0,"MA, USA",,http://twitter.com/nadig_cardio/statuses/1672957529599643649,Massachusetts,USA.MA,mohammadala33 (Mohammad Elidy)
2000251726,lung cancer,20:56.0,"https://t.co/MtELQP4MYH

You know. It was 4 days after I lost my momma to lung cancer I heard this song start playing over my radio. She LOVED p!nk. And I honestly seen it as my mom trying to say she's gone  but she'll always be here for me. It's sad but comforting.",http://twitter.com/sourgummywormz2/statuses/1673078850153005056,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.OK.Tulsa,individual,2023-06-27T19:47:38.948+0000,,sourgummywormz2,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1669509452943310848?token=289638f88e6cd16e0b5b9f57475c53719c6873f97e5e31b4a663eaf14abb4b0a,,FALSE,Tulsa,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=1748613, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q1748613}, {entityId=160009, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q160009}, {entityId=1027904, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q1027904}",https://www.youtube.com/watch?v=wGj9oADcyRs&feature=youtu.be,sourgummywormz2 (Reygan Stclair),https://t.co/MtELQP4MYH You know. It was 4 days after I lost my momma to lung cancer I heard this song start playing over my radio. She LOVED p!nk. And I honestly seen it as my mom trying to say she's gone but she'll always be here for me. It's sad but comforting.,unknown,,0,0,,0,"Tulsa, OK, USA",,http://twitter.com/sourgummywormz2/statuses/1673078850153005056,Oklahoma,USA.OK,sourgummywormz2 (Reygan Stclair)
2000251726,lung cancer,53:15.0,"@mrseoconnor @jim_sinclairjr Happened to my mom who had radiation for lung cancer, was eating her salad and couldn’t swallow. Lots of people looking at her but one true angel stepped up to help her. She never went back there( she was embarrassed on her part) 🙏🙏🙏and passed away months later",http://twitter.com/DebbieLou1123/statuses/1673071882734563328,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.968+0000,,DebbieLou1123,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/28240610?token=d5f4a324077eb574e493c0d41afc98f9912fc02c05fd7b531bd41616725664a7,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=5151, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q5151}, {entityId=9266, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q9266}, {entityId=180507, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q180507}, {entityId=235113, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q235113}",,DebbieLou1123 (Drumpfreallymeansdumbfvck🟧),"@mrseoconnor @jim_sinclairjr Happened to my mom who had radiation for lung cancer, was eating her salad and couldn’t swallow. Lots of people looking at her but one true angel stepped up to help her. She never went back there( she was embarrassed on her part) 🙏🙏🙏and passed away months later",unknown,,0,1662,,0,USA,,http://twitter.com/DebbieLou1123/statuses/1673071882734563328,,,DebbieLou1123 (Drumpfreallymeansdumbfvck🟧)
2000251726,lung cancer,50:57.0,"@P0lkaDotZebra My dad smoked heavily my entire life. 

He got lung cancer a couple years ago, had surgery to remove the mass, went through chemo and is now doing great. 

We are so thankful. 

But it got him to quit.",http://twitter.com/PLegalization/statuses/1673071301366300678,twitter.com,positive,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.940+0000,,PLegalization,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1175226135426322432?token=43d8b943150ddcb4a3bebf5fa6673c7445d30ed3992ea6c5f94d3d3a8afe4d69,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=974135, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q974135}, {entityId=40821, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q40821}",,PLegalization (The Cannabis Patriot 🌱 🇺🇸),"@P0lkaDotZebra My dad smoked heavily my entire life. He got lung cancer a couple years ago, had surgery to remove the mass, went through chemo and is now doing great. We are so thankful. But it got him to quit.",unknown,,31,5241,,0,"PA, USA",,http://twitter.com/PLegalization/statuses/1673071301366300678,Pennsylvania,USA.PA,PLegalization (The Cannabis Patriot 🌱 🇺🇸)
2000251726,lung cancer,27:44.0,@drbosheaGP can you tell me whether it’s standard practice in Ireland to order a complete bone scan when lung cancer is diagnosed by biopsy?,http://twitter.com/noelle4humans/statuses/1673065460617576448,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.937+0000,,noelle4humans,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/967964151879319552?token=01345fb021ab9a3abd003d67f75e6f7e2e2fd6af702cb4dd93e84adf21565b0b,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=1928938, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q1928938}, {entityId=22890, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q22890}, {entityId=179991, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q179991}",,noelle4humans (noelle morrison✍️),@drbosheaGP can you tell me whether it’s standard practice in Ireland to order a complete bone scan when lung cancer is diagnosed by biopsy?,female,,0,697,"Politics, Family & Parenting",0,"CA, USA",@drbosheagp,http://twitter.com/noelle4humans/statuses/1673065460617576448,California,USA.CA,noelle4humans (noelle morrison✍️)
2000251726,lung cancer,26:18.0,"@KatieDeal99 She was one of a kind. Lost her last year to lung cancer, unfortunately. https://t.co/UX4cDGiWL8",http://twitter.com/jamosu01/statuses/1673065101622931456,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.TN.Knoxville,individual,2023-06-27T19:47:38.946+0000,,jamosu01,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1556654606553387008?token=c48c4d478072649be7ce059e86b8cff0ed64a766fbe7850a858b5a716ee4aeb5,,FALSE,Knoxville,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=107121930, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q107121930}",,jamosu01 (JAM),"@KatieDeal99 She was one of a kind. Lost her last year to lung cancer, unfortunately. https://t.co/UX4cDGiWL8",unknown,,0,59,Books,0,"Knoxville, TN, USA",@katiedeal99,http://twitter.com/jamosu01/statuses/1673065101622931456,Tennessee,USA.TN,jamosu01 (JAM)
2000251726,lung cancer,25:03.0,"Learn more about @PortiaLThomas, a #NCICSBC junior investigator @MeharryMedical, who is training to be pediatric oncologist and uses #systemsbiology to study lung cancer in diverse patient populations: https://t.co/tnuBLZ0GsA https://t.co/WkkccwuSH2",http://twitter.com/NCIsysbio/statuses/1673064787243139073,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,"USA.DC.Washington, DC",individual,2023-06-27T19:47:38.967+0000,,NCIsysbio,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/770322318635728896?token=90c9ea5ebeca1e5e658094a12210e31efd2a65630f0181ca61ef69defcfd0747,,FALSE,"Washington, D.C.","{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=162555, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q162555}",https://www.cancer.gov/about-nci/organization/dcb/research-programs/csbc/portia-thomas,NCIsysbio (NCI Systems Biology),"Learn more about @PortiaLThomas, a #NCICSBC junior investigator @MeharryMedical, who is training to be pediatric oncologist and uses #systemsbiology to study lung cancer in diverse patient populations: https://t.co/tnuBLZ0GsA https://t.co/WkkccwuSH2",unknown,"#ncicsbc, #systemsbiology",14.5,3893,Beauty/Health & Fitness,0,"Washington, DC, DC, USA","@portialthomas, @meharrymedical",http://twitter.com/NCIsysbio/statuses/1673064787243139073,District of Columbia,USA.DC,NCIsysbio (NCI Systems Biology)
2000251726,lung cancer,24:45.0,"@AmberHaveyou @Am_Silktail @amirrorforchaos @aphexindividual @BissonnetteM @kelly_cadigan Yep. Doctors do know more. That's why my dad survived lung cancer twice through chemo and radiation therapy. If he listened to you, I wouldn't be able to talk to him every week. I'm grateful for people who study to cure illnesses instead of spreading pseudoscience.",http://twitter.com/allfornoot/statuses/1673064709145387008,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.935+0000,,allfornoot,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1538748157395451904?token=5d405e3e4927d5b2c4668331b218c11a8a64f17b7cf32f38b29b3453823eddbd,,FALSE,,"{entityId=180507, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q180507}, {entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=12136, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q12136}, {entityId=974135, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q974135}, {entityId=483677, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q483677}",,allfornoot (Apathy Enthusiast),"@AmberHaveyou @Am_Silktail @amirrorforchaos @aphexindividual @BissonnetteM @kelly_cadigan Yep. Doctors do know more. That's why my dad survived lung cancer twice through chemo and radiation therapy. If he listened to you, I wouldn't be able to talk to him every week. I'm grateful for people who study to cure illnesses instead of spreading pseudoscience.",unknown,,32.6,52,,0,USA,,http://twitter.com/allfornoot/statuses/1673064709145387008,,,allfornoot (Apathy Enthusiast)
2000251726,lung cancer,22:34.0,"RT @Depheruk Dennis came to @Depheruk when his life was turned upside down. 
He had stage 3 COPD and Lung Cancer.
He tried to get support with his broken boiler, months fighting for his life, while fighting the cold.

James Anderson sat with him, listened, and hugged him. He needed humanity,… https://t.co/nA0NWG2UI3",http://twitter.com/widowkalal/statuses/1673064160563716096,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.MN.Minneapolis,individual,2023-06-27T19:47:38.964+0000,,widowkalal,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2389720424?token=57946155c38b5b10b5fcdb6c544c305264e0f3862fbfda76a6a993559fccbaf1,,FALSE,Minneapolis,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=1752284, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q1752284}, {entityId=5151, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q5151}, {entityId=199804, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q199804}, {entityId=654375, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q654375}, {entityId=3195517, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q3195517}",,widowkalal (Lkalal),"RT @Depheruk Dennis came to @Depheruk when his life was turned upside down. He had stage 3 COPD and Lung Cancer. He tried to get support with his broken boiler, months fighting for his life, while fighting the cold. James Anderson sat with him, listened, and hugged him. He needed humanity,… https://t.co/nA0NWG2UI3",unknown,,0,119,Family & Parenting,0,"Minneapolis, MN, USA",@depheruk,http://twitter.com/Depheruk/statuses/1672894161865916416,Minnesota,USA.MN,widowkalal (Lkalal)
2000251726,lung cancer,15:05.0,RT @ChownykMichael @JunkScience @elonmusk Steve Milloy has a history of lying to people. He lobbied for tobacco companies. Steve said cigarettes don’t cause lung cancer. Steve also supported was widespread use of DDT bio accumulative pesticide he said was safe. Do not trust Milloy,http://twitter.com/Phil67015174/statuses/1673062276675391489,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.950+0000,,Phil67015174,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1126596122657611776?token=de1085e47f67cf828a77b23a3360799a1d86328aa5331823781216a539d292b5,,FALSE,,"{entityId=907703, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q907703}, {entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=1578, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q1578}, {entityId=131656, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q131656}, {entityId=163648, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q163648}, {entityId=6248831, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q6248831}",,Phil67015174 (Phil),RT @ChownykMichael @JunkScience @elonmusk Steve Milloy has a history of lying to people. He lobbied for tobacco companies. Steve said cigarettes don’t cause lung cancer. Steve also supported was widespread use of DDT bio accumulative pesticide he said was safe. Do not trust Milloy,male,,0,156,,0,"FL, USA",,http://twitter.com/ChownykMichael/statuses/1615083013875896320,Florida,USA.FL,Phil67015174 (Phil)
2000251726,lung cancer,10:47.0,RT @jessicobra oral fixations go so fucking hard dude its like i either need suck dick every other day or ill end up dying at 38 from lung cancer,http://twitter.com/xXdogbreathXx/statuses/1673061195249582080,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.971+0000,,xXdogbreathXx,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1641840240682737665?token=be22bb6b4681b42af29e4e6b5d9e7b00f2a4d4609d1dc19d8c1a3bf10b621a80,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=573, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q573}, {entityId=942988, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q942988}, {entityId=8124, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q8124}",,xXdogbreathXx (puffer the puppy 🦴 he/him),RT @jessicobra oral fixations go so fucking hard dude its like i either need suck dick every other day or ill end up dying at 38 from lung cancer,unknown,,0,74,,0,"FL, USA",@jessicobra,http://twitter.com/jessicobra/statuses/1672804647965282304,Florida,USA.FL,xXdogbreathXx (puffer the puppy 🦴 he/him)
2000251726,lung cancer,04:19.0,@9asioun You’d think lung cancer would be at an all time high tho 😭,http://twitter.com/yuyu__ahmed/statuses/1673059568434151427,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.FL.Miami,individual,2023-06-27T19:47:38.954+0000,,yuyu__ahmed,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2963301347?token=805c9e1099e1fefec0dbfb570a8bea4b9956981af91def753f1b8aab32b0a9e9,,FALSE,Miami,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=11471, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q11471}",,yuyu__ahmed (yousef🇪🇬),@9asioun You’d think lung cancer would be at an all time high tho 😭,male,,21.6,1015,,0,"Miami, FL, USA",@9asioun,http://twitter.com/yuyu__ahmed/statuses/1673059568434151427,Florida,USA.FL,yuyu__ahmed (yousef🇪🇬)
2000251726,lung cancer,02:20.0,RT @jessicobra oral fixations go so fucking hard dude its like i either need suck dick every other day or ill end up dying at 38 from lung cancer,http://twitter.com/kvmakisu/statuses/1673059068875767813,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.942+0000,,kvmakisu,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/3192576776?token=48bdb6c757ffa7fc0760211c865eaa3aa83ec464af3e6262504e08f7a22c7c87,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=573, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q573}, {entityId=942988, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q942988}, {entityId=8124, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q8124}",,kvmakisu (Kumakisu),RT @jessicobra oral fixations go so fucking hard dude its like i either need suck dick every other day or ill end up dying at 38 from lung cancer,unknown,,0,351,,0,"IA, USA",@jessicobra,http://twitter.com/jessicobra/statuses/1672804647965282304,Iowa,USA.IA,kvmakisu (Kumakisu)
2000251726,lung cancer,59:57.0,I want to do this but don’t have a charity in mind. Any suggestions? Bonus points if it’s a veteran charity or one for lung cancer ❤️,http://twitter.com/QueenLillyx3/statuses/1673058470667472898,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.946+0000,,QueenLillyx3,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/40522437?token=2e81d07ffcfe819194106149be91972e868a5db9aadf575c0cb6678a2702d683,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=708676, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q708676}",,QueenLillyx3 (Queen Lilly✨),I want to do this but don’t have a charity in mind. Any suggestions? Bonus points if it’s a veteran charity or one for lung cancer ❤️,female,,47.7,754,"Games, Family & Parenting",0,USA,,http://twitter.com/QueenLillyx3/statuses/1673058470667472898,,,QueenLillyx3 (Queen Lilly✨)
2000251726,lung cancer,52:22.0,@C26N4 @BarackObama Does he have lung cancer yet😡,http://twitter.com/DeeDee2558/statuses/1673056559105015809,twitter.com,negative,twitter,en,USA,NORTH AMERICA,North America,United States of America,,individual,2023-06-27T19:47:38.938+0000,,DeeDee2558,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1519433240746106881?token=87ba8ffa239ca1e4cb7c827c582fad4ac51af6a24d2a35d9fb37e3586ada4f50,,FALSE,,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}",,DeeDee2558 (Deanna),@C26N4 @BarackObama Does he have lung cancer yet😡,female,,0,1406,Family & Parenting,0,"IA, USA","@c26n4, @barackobama",http://twitter.com/DeeDee2558/statuses/1673056559105015809,Iowa,USA.IA,DeeDee2558 (Deanna)
2000251726,lung cancer,50:48.0,"RT @AmLungCSI Thank you so much @MayorRickHNL for your PSA promoting #lungcancer #screening in @HonoluluGov! Last year, Hawaii ranked last in the United States for #earlydetection of lung cancer. We are so grateful for your advocacy to change that! #Leaders4LCS

PSA: https://t.co/ePHaRFT1B8 https://t.co/6IKttdXIyb",http://twitter.com/KekoaMDPhD/statuses/1673056167285886977,twitter.com,positive,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.CA.San Francisco,individual,2023-06-27T19:47:38.948+0000,,KekoaMDPhD,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/743172553183637504?token=66cebbfd70f1c278082a635d0932c069e60680ca89b00e9335687499e616344b,,FALSE,San Francisco,"{entityId=30, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q30}, {entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=51026, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q51026}, {entityId=782, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q782}, {entityId=1163564, entityConfidence=MEDIUM, url=https://www.wikidata.org/wiki/Q1163564}, {entityId=2509280, entityConfidence=LOW, url=https://www.wikidata.org/wiki/Q2509280}",https://www.youtube.com/watch?v=MOegj1mIDVU,"KekoaMDPhD (Kekoa Taparra, MD, PhD)","RT @AmLungCSI Thank you so much @MayorRickHNL for your PSA promoting #lungcancer #screening in @HonoluluGov! Last year, Hawaii ranked last in the United States for #earlydetection of lung cancer. We are so grateful for your advocacy to change that! #Leaders4LCS PSA: https://t.co/ePHaRFT1B8 https://t.co/6IKttdXIyb",unknown,"#lungcancer, #screening, #earlydetection, #leaders4lcs",7,3342,Science,0,"San Francisco, CA, USA","@mayorrickhnl, @honolulugov",http://twitter.com/AmLungCSI/statuses/1673044298210607105,California,USA.CA,"KekoaMDPhD (Kekoa Taparra, MD, PhD)"
2000251726,lung cancer,49:24.0,RT @lcfamerica Advances in #lungcancer #research have allowed people diagnosed with lung cancer to live longer and treated like a chronic disease. Check out these #livingwithlungcancer stories: https://t.co/LU2rU63qrP https://t.co/ExMQbnneLX,http://twitter.com/paulalv/statuses/1673055811931652096,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.FL.St Petersburg,individual,2023-06-27T19:47:38.973+0000,,paulalv,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/23275083?token=48f77bf69c603ba1cf80004372ef7010c8f4ee638967d4bf32ac585d62bd2e09,,FALSE,St. Petersburg,"{entityId=383126, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q383126}, {entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}",https://lcfamerica.org/lung-cancer-info/survivors/,paulalv (Paula A),RT @lcfamerica Advances in #lungcancer #research have allowed people diagnosed with lung cancer to live longer and treated like a chronic disease. Check out these #livingwithlungcancer stories: https://t.co/LU2rU63qrP https://t.co/ExMQbnneLX,female,"#lungcancer, #research, #livingwithlungcancer",0,470,Family & Parenting,0,"St Petersburg, FL, USA",,http://twitter.com/lcfamerica/statuses/1672981244160688131,Florida,USA.FL,paulalv (Paula A)
2000251726,lung cancer,42:01.0,"@pezz57 @Lou_1283 Yeah, pre-diabetic is easyly in the cards with this amount of sugar.
Lung cancer might also already lurk around somewhere…
Just saying… Someone has to cheer you up! 😉",http://twitter.com/AShadowInFlight/statuses/1673053954815524864,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.MA.Boston,individual,2023-06-27T19:47:38.962+0000,,AShadowInFlight,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/60719355?token=7552d63596de82e09bd10eebbbf47908a6331614941d1f1fb030e62c4946e2e3,,FALSE,Boston,"{entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}, {entityId=11002, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q11002}",,AShadowInFlight (Sarah Markmann),"@pezz57 @Lou_1283 Yeah, pre-diabetic is easyly in the cards with this amount of sugar. Lung cancer might also already lurk around somewhere… Just saying… Someone has to cheer you up! 😉",female,,0,197,Politics,0,"Boston, MA, USA",,http://twitter.com/AShadowInFlight/statuses/1673053954815524864,Massachusetts,USA.MA,AShadowInFlight (Sarah Markmann)
2000251726,lung cancer,31:36.0,"It's #PollTime! This question is for all the #MedicalOncologists, #Radiologists and #ThoracicSurgeons out there!

Advances in which of the following breakthroughs in lung cancer research would you find most exciting?

#LungCancerResearch #Breakthrough #LCSM #Oncology",http://twitter.com/TargetDxLab/statuses/1673051332041900033,twitter.com,neutral,twitter,en,USA,NORTH AMERICA,North America,United States of America,USA.CA.San Jose,individual,2023-06-27T19:47:38.958+0000,,TargetDxLab,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1403212293777723392?token=453299053087d3194256340a9983e872ebbe19138fe09294f40a87ecc00bbfa1,,FALSE,San Jose,"{entityId=3421914, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q3421914}, {entityId=77604, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q77604}, {entityId=47912, entityConfidence=HIGH, url=https://www.wikidata.org/wiki/Q47912}",,TargetDxLab (TargetDxLab),"It's #PollTime! This question is for all the #MedicalOncologists, #Radiologists and #ThoracicSurgeons out there! Advances in which of the following breakthroughs in lung cancer research would you find most exciting? #LungCancerResearch #Breakthrough #LCSM #Oncology",unknown,"#polltime, #medicaloncologists, #radiologists, #thoracicsurgeons, #lungcancerresearch, #breakthrough, #lcsm, #oncology",0,9,,0,"San Jose, CA, USA",,http://twitter.com/TargetDxLab/statuses/1673051332041900033,California,USA.CA,TargetDxLab (TargetDxLab)
